"","id","baseMean","baseMeanA","baseMeanB","foldChange","log2FoldChange","pval","padj"
"44","BSU00440_veg",3417.26598271502,2823.88382848297,4010.64813694707,1.4202596071743,0.506154661948686,0.0170377685366861,0.54353005868087
"45","BSU00450_sspF",815.805042544391,312.090439582378,1319.5196455064,4.2280040595672,2.07997676194166,1.62070346360337e-10,3.34999405926816e-08
"46","BSU00460_ipk",112.800049445215,112.321733939971,113.278364950458,1.00851688250288,0.0122352347682484,0.935856926551591,1
"47","BSU00470_purR",167.924056538634,156.359440513223,179.488672564045,1.14792347666955,0.199026471709569,0.495722741063108,1
"48","BSU00480_yabJ",301.910612465503,281.13569262637,322.685532304635,1.14779283018142,0.198862267587154,0.529324731663844,1
"49","BSU00490_spoVG",4249.60970661256,4115.02515735963,4384.1942558655,1.065411288683,0.0914104723273602,0.538331625590654,1
"50","BSU00500_glmU",460.387160552334,477.250566588488,443.523754516181,0.929331017219331,-0.10573553504963,0.641896195036248,1
"51","BSU00510_prs",258.962253896536,263.262633046,254.661874747073,0.967330121257942,-0.0479197718605358,0.928961289072362,1
"52","BSU00520_ctc",840.562738274156,976.641237189704,704.484239358608,0.721333702215738,-0.471261263777297,0.190627973389595,1
"53","BSU00530_pth",600.501962987961,595.954448329163,605.049477646759,1.01526128270893,0.0218510601780485,0.930549594542798,1
"54","BSU00540_yabK",672.540030588935,653.901605374264,691.178455803605,1.057006818951,0.0799846838493237,0.695200536721223,1
"55","BSU00550_mfd",1982.16610382209,1879.52911145943,2084.80309618474,1.10921564527719,0.149539870574626,0.562227323604494,1
"56","BSU00560_spoVT",1145.94798938655,1162.8432716557,1129.05270711739,0.970941428340384,-0.0425438266286416,0.814960317970577,1
"57","BSU00570_yabM",40.0678556844397,46.7469772768486,33.3887340920307,0.714243701668524,-0.48551168561812,0.426099313877763,1
"58","BSU00580_yabN",175.812534685089,178.56936498519,173.055704384989,0.96912314382336,-0.0452480982919191,1,1
"59","BSU00590_yabO",148.202960248494,164.268885555052,132.137034941936,0.804394785387723,-0.314024365705134,0.455388205432339,1
"60","BSU00600_yabP",430.63388386338,407.848044114143,453.419723612618,1.11173690828274,0.152815415737966,0.648785825498359,1
"61","BSU00610_yabQ",1000.54179938203,1028.51220713751,972.571391626552,0.945609964448888,-0.0806828567648386,0.644930660874677,1
"62","BSU00620_divIC",1982.64369412171,2130.48195621716,1834.80543202625,0.861216133125151,-0.215552749184304,0.355793741659262,1
"63","BSU00630_yabR",1642.17867237838,1516.14280474404,1768.21454001271,1.16625857041957,0.221887682968898,0.500193977245958,1
"64","BSU00640_spoIIE",1473.27034960962,1419.01026630569,1527.53043291355,1.07647595594243,0.10631609597518,0.501498472554015,1
