"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"
"9068"	583	343	133	72	19	7	4	1	0	1	0	0	0	0	0	0	0
"9069"	606	325	157	47	21	5	0	2	0	0	0	0	0	0	0	0	0
"9070"	589	342	139	52	23	14	2	2	0	0	0	0	0	0	0	0	0
"9071"	609	309	160	56	21	6	1	1	0	0	0	0	0	0	0	0	0
"9072"	600	327	142	61	19	13	1	0	0	0	0	0	0	0	0	0	0
"9073"	595	313	158	63	22	8	3	1	0	0	0	0	0	0	0	0	0
"9074"	595	324	162	53	17	8	3	0	1	0	0	0	0	0	0	0	0
"9075"	596	335	144	59	17	6	5	1	0	0	0	0	0	0	0	0	0
"9076"	601	329	141	65	19	5	2	1	0	0	0	0	0	0	0	0	0
"9077"	590	345	132	63	22	6	3	2	0	0	0	0	0	0	0	0	0
"9078"	602	341	136	42	24	11	4	3	0	0	0	0	0	0	0	0	0
"9079"	611	318	139	63	22	8	1	1	0	0	0	0	0	0	0	0	0
"9080"	598	343	125	61	30	3	1	1	1	0	0	0	0	0	0	0	0
"9081"	584	365	130	45	23	8	5	2	1	0	0	0	0	0	0	0	0
"9082"	568	352	164	41	29	5	2	1	1	0	0	0	0	0	0	0	0
"9083"	570	351	160	58	14	3	4	3	0	0	0	0	0	0	0	0	0
"9084"	595	345	133	53	25	4	4	3	0	1	0	0	0	0	0	0	0
"9085"	623	294	153	64	19	8	1	1	0	0	0	0	0	0	0	0	0
"9086"	590	322	163	51	29	4	3	1	0	0	0	0	0	0	0	0	0
"9087"	566	347	154	58	25	9	3	1	0	0	0	0	0	0	0	0	0
"9088"	619	303	142	56	26	10	3	3	0	1	0	0	0	0	0	0	0
"9089"	613	337	127	58	14	7	7	0	0	0	0	0	0	0	0	0	0
"9090"	606	337	140	54	17	5	3	1	0	0	0	0	0	0	0	0	0
"9091"	589	327	150	58	28	7	3	0	1	0	0	0	0	0	0	0	0
"9092"	592	333	130	76	24	3	2	2	0	1	0	0	0	0	0	0	0
"9093"	608	344	126	52	21	6	3	2	0	0	1	0	0	0	0	0	0
"9094"	591	343	149	46	18	7	8	0	1	0	0	0	0	0	0	0	0
"9095"	599	331	147	53	24	5	2	2	0	0	0	0	0	0	0	0	0
"9096"	595	341	137	62	14	8	3	1	0	1	0	1	0	0	0	0	0
"9097"	604	344	130	55	19	3	4	1	3	0	0	0	0	0	0	0	0
"9098"	619	326	158	28	22	8	0	0	2	0	0	0	0	0	0	0	0
"9099"	617	323	129	60	20	9	3	0	1	1	0	0	0	0	0	0	0
"9100"	622	297	150	67	21	4	1	1	0	0	0	0	0	0	0	0	0
"9101"	626	323	132	49	20	9	2	2	0	0	0	0	0	0	0	0	0
"9102"	611	302	160	60	22	3	4	0	1	0	0	0	0	0	0	0	0
"9103"	582	345	149	50	24	8	3	2	0	0	0	0	0	0	0	0	0
"9104"	586	348	130	60	24	9	6	0	0	0	0	0	0	0	0	0	0
"9105"	590	351	134	54	28	5	1	0	0	0	0	0	0	0	0	0	0
"9106"	583	313	174	66	12	13	1	1	0	0	0	0	0	0	0	0	0
"9107"	578	348	138	69	20	6	2	1	0	0	0	0	1	0	0	0	0
"9108"	613	317	154	50	13	9	5	1	1	0	0	0	0	0	0	0	0
"9109"	596	327	154	55	14	14	2	0	1	0	0	0	0	0	0	0	0
"9110"	600	340	137	60	19	4	2	1	0	0	0	0	0	0	0	0	0
"9111"	629	309	134	51	22	15	3	0	0	0	0	0	0	0	0	0	0
"9112"	603	351	133	50	15	7	3	0	1	0	0	0	0	0	0	0	0
"9113"	603	328	144	55	22	7	2	2	0	0	0	0	0	0	0	0	0
"9114"	598	319	151	62	21	6	4	0	1	1	0	0	0	0	0	0	0
"9115"	592	323	157	54	28	7	1	1	0	0	0	0	0	0	0	0	0
"9116"	562	343	156	61	28	4	6	3	0	0	0	0	0	0	0	0	0
"9117"	578	346	142	70	16	6	1	2	0	1	1	0	0	0	0	0	0
"9118"	598	328	156	56	18	6	1	0	0	0	0	0	0	0	0	0	0
"9119"	625	310	139	54	16	12	5	1	1	0	0	0	0	0	0	0	0
"9120"	616	305	142	54	28	12	6	0	0	0	0	0	0	0	0	0	0
"9121"	586	335	155	56	21	6	4	0	0	0	0	0	0	0	0	0	0
"9122"	578	356	147	53	12	12	2	2	1	0	0	0	0	0	0	0	0
"9123"	580	338	149	60	17	12	5	1	1	0	0	0	0	0	0	0	0
"9124"	564	368	149	56	20	5	1	0	0	0	0	0	0	0	0	0	0
"9125"	573	336	152	68	16	10	7	1	0	0	0	0	0	0	0	0	0
"9126"	577	341	146	65	20	9	1	1	3	0	0	0	0	0	0	0	0
"9127"	575	351	161	44	19	9	3	1	0	0	0	0	0	0	0	0	0
"9128"	618	314	144	51	26	6	2	1	0	1	0	0	0	0	0	0	0
"9129"	617	320	149	50	13	6	7	1	0	0	0	0	0	0	0	0	0
"9130"	598	345	129	58	24	5	3	1	0	0	0	0	0	0	0	0	0
"9131"	588	354	140	49	22	5	2	2	1	0	0	0	0	0	0	0	0
"9132"	578	319	169	55	34	6	1	0	0	0	0	1	0	0	0	0	0
"9133"	604	329	144	54	19	9	2	0	1	0	0	1	0	0	0	0	0
"9134"	614	329	138	50	21	8	1	1	1	0	0	0	0	0	0	0	0
"9135"	611	288	169	59	27	7	2	0	0	0	0	0	0	0	0	0	0
"9136"	586	328	148	66	18	12	5	0	0	0	0	0	0	0	0	0	0
"9137"	614	323	148	43	26	5	1	1	1	0	1	0	0	0	0	0	0
"9138"	584	345	148	53	18	11	0	1	2	0	0	1	0	0	0	0	0
"9139"	602	319	153	59	17	8	1	3	1	0	0	0	0	0	0	0	0
"9140"	610	312	145	54	28	8	2	3	1	0	0	0	0	0	0	0	0
"9141"	599	342	144	48	18	7	5	0	0	0	0	0	0	0	0	0	0
"9142"	593	344	135	61	18	6	4	0	2	0	0	0	0	0	0	0	0
"9143"	600	317	154	61	18	7	5	1	0	0	0	0	0	0	0	0	0
"9144"	584	332	158	53	27	6	1	1	1	0	0	0	0	0	0	0	0
"9145"	583	337	166	42	18	10	7	0	0	0	0	0	0	0	0	0	0
"9146"	579	340	153	63	19	8	1	0	0	0	0	0	0	0	0	0	0
"9147"	619	326	142	53	14	7	0	0	2	0	0	0	0	0	0	0	0
"9148"	576	369	136	46	24	9	1	2	0	0	0	0	0	0	0	0	0
"9149"	563	364	149	55	16	9	5	0	1	1	0	0	0	0	0	0	0
"9150"	607	328	142	52	26	6	2	0	0	0	0	0	0	0	0	0	0
"9151"	607	322	138	56	26	11	1	1	1	0	0	0	0	0	0	0	0
"9152"	582	338	143	65	25	9	1	0	0	0	0	0	0	0	0	0	0
"9153"	611	305	151	67	14	9	3	1	0	1	1	0	0	0	0	0	0
"9154"	612	327	126	57	27	5	5	3	1	0	0	0	0	0	0	0	0
"9155"	596	347	151	37	23	4	3	0	0	2	0	0	0	0	0	0	0
"9156"	608	314	145	60	23	11	2	0	0	0	0	0	0	0	0	0	0
"9157"	594	344	135	56	19	9	3	3	0	0	0	0	0	0	0	0	0
"9158"	620	323	127	62	16	10	4	1	0	0	0	0	0	0	0	0	0
"9159"	622	314	132	57	24	10	2	1	1	0	0	0	0	0	0	0	0
"9160"	609	331	153	37	21	8	2	1	1	0	0	0	0	0	0	0	0
"9161"	609	330	139	52	23	5	3	0	2	0	0	0	0	0	0	0	0
"9162"	610	314	142	65	16	13	1	1	1	0	0	0	0	0	0	0	0
"9163"	572	339	165	58	18	5	3	2	1	0	0	0	0	0	0	0	0
"9164"	606	315	148	68	14	8	2	2	0	0	0	0	0	0	0	0	0
"9165"	615	321	134	60	24	7	1	1	0	0	0	0	0	0	0	0	0
"9166"	563	354	153	57	22	9	1	2	0	1	1	0	0	0	0	0	0
"9167"	587	355	133	55	21	8	3	1	0	0	0	0	0	0	0	0	0
"9168"	614	334	129	52	19	8	3	3	1	0	0	0	0	0	0	0	0
"9169"	637	298	139	50	25	7	6	1	0	0	0	0	0	0	0	0	0
"9170"	576	330	161	66	17	5	5	1	1	1	0	0	0	0	0	0	0
"9171"	583	344	138	64	21	7	3	3	0	0	0	0	0	0	0	0	0
"9172"	595	315	168	47	24	6	5	3	0	0	0	0	0	0	0	0	0
"9173"	599	316	153	62	25	3	4	0	0	1	0	0	0	0	0	0	0
"9174"	574	362	137	59	25	2	3	0	1	0	0	0	0	0	0	0	0
"9175"	611	323	129	56	32	9	1	1	0	1	0	0	0	0	0	0	0
"9176"	612	342	135	45	19	6	3	1	0	0	0	0	0	0	0	0	0
"9177"	588	350	131	54	25	10	4	1	0	0	0	0	0	0	0	0	0
"9178"	585	330	154	61	22	7	4	0	0	0	0	0	0	0	0	0	0
"9179"	618	307	149	59	19	6	4	1	0	0	0	0	0	0	0	0	0
"9180"	574	333	157	60	26	9	2	1	1	0	0	0	0	0	0	0	0
"9181"	590	331	146	54	29	6	6	1	0	0	0	0	0	0	0	0	0
"9182"	590	344	156	46	17	4	4	2	0	0	0	0	0	0	0	0	0
"9183"	590	323	148	71	22	4	1	2	2	0	0	0	0	0	0	0	0
"9184"	597	331	138	64	22	3	3	3	1	1	0	0	0	0	0	0	0
"9185"	591	341	148	55	16	7	4	1	0	0	0	0	0	0	0	0	0
"9186"	584	353	132	66	16	7	3	2	0	0	0	0	0	0	0	0	0
"9187"	568	346	147	67	21	10	4	0	0	0	0	0	0	0	0	0	0
"9188"	596	335	143	64	17	4	1	1	1	1	0	0	0	0	0	0	0
"9189"	623	294	151	53	27	10	2	3	0	0	0	0	0	0	0	0	0
"9190"	572	340	138	82	23	6	2	0	0	0	0	0	0	0	0	0	0
"9191"	584	360	141	48	17	6	4	2	1	0	0	0	0	0	0	0	0
"9192"	601	332	142	58	13	10	4	2	1	0	0	0	0	0	0	0	0
"9193"	565	362	148	53	28	5	1	1	0	0	0	0	0	0	0	0	0
"9194"	575	351	132	69	24	8	2	1	1	0	0	0	0	0	0	0	0
"9195"	594	341	129	52	28	13	5	1	0	0	0	0	0	0	0	0	0
"9196"	578	347	142	55	27	10	2	0	2	0	0	0	0	0	0	0	0
"9197"	582	340	149	55	25	7	4	1	0	0	0	0	0	0	0	0	0
"9198"	595	330	139	54	29	7	7	0	1	1	0	0	0	0	0	0	0
"9199"	578	332	149	66	26	9	1	1	0	1	0	0	0	0	0	0	0
"9200"	563	353	146	63	23	8	6	1	0	0	0	0	0	0	0	0	0
"9201"	578	348	132	70	24	5	5	0	1	0	0	0	0	0	0	0	0
"9202"	594	313	153	68	22	8	3	2	0	0	0	0	0	0	0	0	0
"9203"	589	322	157	62	20	9	1	3	0	0	0	0	0	0	0	0	0
"9204"	594	341	146	51	21	5	4	1	0	0	0	0	0	0	0	0	0
"9205"	601	321	146	59	21	10	4	0	1	0	0	0	0	0	0	0	0
"9206"	597	336	144	44	27	9	5	1	0	0	0	0	0	0	0	0	0
"9207"	591	337	147	51	23	10	3	1	0	0	0	0	0	0	0	0	0
"9208"	594	339	142	62	14	8	3	0	1	0	0	0	0	0	0	0	0
"9209"	611	320	145	56	19	6	6	0	0	0	0	0	0	0	0	0	0
"9210"	589	345	137	54	24	9	2	1	1	0	0	0	1	0	0	0	0
"9211"	586	356	141	54	17	6	2	1	0	0	0	0	0	0	0	0	0
"9212"	572	367	136	53	24	8	0	2	1	0	0	0	0	0	0	0	0
"9213"	611	321	136	58	22	10	4	1	0	0	0	0	0	0	0	0	0
"9214"	602	314	149	69	15	6	5	0	1	2	0	0	0	0	0	0	0
"9215"	573	332	162	51	25	15	4	1	0	0	0	0	0	0	0	0	0
"9216"	591	343	148	47	22	7	3	1	1	0	0	0	0	0	0	0	0
"9217"	617	328	134	54	16	10	0	4	0	0	0	0	0	0	0	0	0
"9218"	595	347	133	58	13	9	6	2	0	0	0	0	0	0	0	0	0
"9219"	630	330	126	44	21	9	1	1	0	0	0	1	0	0	0	0	0
"9220"	616	322	133	55	20	11	3	2	1	0	0	0	0	0	0	0	0
"9221"	571	353	155	59	16	7	1	1	0	0	0	0	0	0	0	0	0
"9222"	617	346	119	49	19	8	3	1	0	1	0	0	0	0	0	0	0
"9223"	594	341	143	45	28	9	1	1	1	0	0	0	0	0	0	0	0
"9224"	605	323	143	60	16	10	5	0	0	0	0	1	0	0	0	0	0
"9225"	609	312	160	53	15	11	2	1	0	0	0	0	0	0	0	0	0
"9226"	600	345	124	67	12	11	3	0	0	1	0	0	0	0	0	0	0
"9227"	596	339	144	51	23	3	7	0	0	0	0	0	0	0	0	0	0
"9228"	597	329	136	65	22	9	4	1	0	0	0	0	0	0	0	0	0
"9229"	586	342	151	52	23	3	4	2	0	0	0	0	0	0	0	0	0
"9230"	600	340	142	48	14	13	3	1	2	0	0	0	0	0	0	0	0
"9231"	608	338	138	50	23	5	0	1	0	0	0	0	0	0	0	0	0
"9232"	595	330	148	55	21	9	4	0	1	0	0	0	0	0	0	0	0
"9233"	590	342	143	49	20	10	6	2	1	0	0	0	0	0	0	0	0
"9234"	577	364	127	65	18	6	2	4	0	0	0	0	0	0	0	0	0
"9235"	629	302	139	50	32	7	2	1	0	1	0	0	0	0	0	0	0
"9236"	580	338	160	56	22	3	2	2	0	0	0	0	0	0	0	0	0
"9237"	603	323	156	49	19	9	3	1	0	0	0	0	0	0	0	0	0
"9238"	584	374	126	45	18	8	5	2	1	0	0	0	0	0	0	0	0
"9239"	586	328	164	59	19	3	3	1	0	0	0	0	0	0	0	0	0
"9240"	610	330	140	52	20	5	4	2	0	0	0	0	0	0	0	0	0
"9241"	600	311	152	67	23	8	1	0	1	0	0	0	0	0	0	0	0
"9242"	611	324	144	52	19	5	6	2	0	0	0	0	0	0	0	0	0
"9243"	611	302	152	63	25	9	1	0	0	0	0	0	0	0	0	0	0
"9244"	586	332	144	66	22	8	3	2	0	0	0	0	0	0	0	0	0
"9245"	558	365	143	61	24	6	2	3	1	0	0	0	0	0	0	0	0
"9246"	623	328	120	55	26	7	2	2	0	0	0	0	0	0	0	0	0
"9247"	579	333	148	60	30	11	0	0	2	0	0	0	0	0	0	0	0
"9248"	590	331	154	52	22	10	1	2	1	0	0	0	0	0	0	0	0
"9249"	568	344	153	65	22	8	2	1	0	0	0	0	0	0	0	0	0
"9250"	593	344	137	56	20	10	2	1	0	0	0	0	0	0	0	0	0
"9251"	575	349	156	58	17	5	3	0	0	0	0	0	0	0	0	0	0
"9252"	611	330	144	41	26	3	5	3	0	0	0	0	0	0	0	0	0
"9253"	586	339	138	60	26	9	3	1	0	0	1	0	0	0	0	0	0
"9254"	610	328	128	55	27	6	6	2	1	0	0	0	0	0	0	0	0
"9255"	589	342	152	44	23	7	3	1	2	0	0	0	0	0	0	0	0
"9256"	596	340	145	48	18	8	7	0	0	0	0	1	0	0	0	0	0
"9257"	593	352	132	54	21	6	3	0	1	1	0	0	0	0	0	0	0
"9258"	570	356	143	63	18	5	6	1	0	1	0	0	0	0	0	0	0
"9259"	605	329	129	59	23	13	4	0	0	1	0	0	0	0	0	0	0
"9260"	598	330	135	58	25	8	4	4	1	0	0	0	0	0	0	0	0
"9261"	580	335	146	64	21	12	3	0	2	0	0	0	0	0	0	0	0
"9262"	609	325	130	67	22	6	1	2	1	0	0	0	0	0	0	0	0
"9263"	582	341	143	67	17	11	1	1	0	0	0	0	0	0	0	0	0
"9264"	610	327	150	49	17	7	1	1	1	0	0	0	0	0	0	0	0
"9265"	623	326	119	60	22	8	5	0	0	0	0	0	0	0	0	0	0
"9266"	622	322	124	61	22	8	2	2	0	0	0	0	0	0	0	0	0
"9267"	589	342	132	67	22	6	2	3	0	0	0	0	0	0	0	0	0
"9268"	602	346	132	51	15	10	5	1	1	0	0	0	0	0	0	0	0
"9269"	613	322	141	57	18	6	5	0	0	1	0	0	0	0	0	0	0
"9270"	614	336	133	53	17	5	2	1	1	1	0	0	0	0	0	0	0
"9271"	590	326	153	57	20	8	6	2	1	0	0	0	0	0	0	0	0
"9272"	609	326	135	56	24	10	1	1	0	1	0	0	0	0	0	0	0
"9273"	564	345	160	65	17	7	4	1	0	0	0	0	0	0	0	0	0
"9274"	579	352	130	61	28	7	3	2	1	0	0	0	0	0	0	0	0
"9275"	583	348	148	48	21	12	3	0	0	0	0	0	0	0	0	0	0
"9276"	593	327	154	59	19	7	3	1	0	0	0	0	0	0	0	0	0
"9277"	568	353	153	57	22	6	2	2	0	0	0	0	0	0	0	0	0
"9278"	612	311	139	67	17	11	4	1	1	0	0	0	0	0	0	0	0
"9279"	597	330	152	47	21	14	2	0	0	0	0	0	0	0	0	0	0
"9280"	597	318	157	57	21	9	3	1	0	0	0	0	0	0	0	0	0
"9281"	595	341	138	51	23	9	3	2	1	0	0	0	0	0	0	0	0
"9282"	612	320	130	56	27	14	4	0	0	0	0	0	0	0	0	0	0
"9283"	576	366	131	52	18	13	5	2	0	0	0	0	0	0	0	0	0
"9284"	606	323	140	54	22	15	0	3	0	0	0	0	0	0	0	0	0
"9285"	601	339	129	61	18	11	3	0	1	0	0	0	0	0	0	0	0
"9286"	607	337	127	61	19	5	6	1	0	0	0	0	0	0	0	0	0
"9287"	590	337	162	49	17	4	2	2	0	0	0	0	0	0	0	0	0
"9288"	599	326	141	51	30	10	3	2	0	0	1	0	0	0	0	0	0
"9289"	577	339	153	52	24	13	4	1	0	0	0	0	0	0	0	0	0
"9290"	620	301	147	63	21	7	3	1	0	0	0	0	0	0	0	0	0
"9291"	593	312	160	60	25	9	2	2	0	0	0	0	0	0	0	0	0
"9292"	615	315	135	61	26	4	4	2	1	0	0	0	0	0	0	0	0
"9293"	571	340	159	59	22	8	3	1	0	0	0	0	0	0	0	0	0
"9294"	578	352	135	57	26	5	9	1	0	0	0	0	0	0	0	0	0
"9295"	573	339	155	62	23	8	2	1	0	0	0	0	0	0	0	0	0
"9296"	599	314	160	56	21	7	5	1	0	0	0	0	0	0	0	0	0
"9297"	629	304	142	60	17	3	7	0	1	0	0	0	0	0	0	0	0
"9298"	585	345	141	61	18	7	4	1	1	0	0	0	0	0	0	0	0
"9299"	582	362	144	41	26	4	3	1	0	0	0	0	0	0	0	0	0
"9300"	589	356	132	55	21	4	4	2	0	0	0	0	0	0	0	0	0
"9301"	602	325	149	53	19	12	1	1	1	0	0	0	0	0	0	0	0
"9302"	596	354	125	64	11	11	1	0	1	0	0	0	0	0	0	0	0
"9303"	616	313	141	62	19	5	6	1	0	0	0	0	0	0	0	0	0
"9304"	599	336	144	46	20	13	4	0	0	1	0	0	0	0	0	0	0
"9305"	595	327	143	56	23	15	3	1	0	0	0	0	0	0	0	0	0
"9306"	568	355	153	61	16	4	4	1	1	0	0	0	0	0	0	0	0
"9307"	588	345	134	62	15	13	4	2	0	0	0	0	0	0	0	0	0
"9308"	585	340	152	55	19	8	3	1	0	0	0	0	0	0	0	0	0
"9309"	586	324	150	66	19	13	3	0	2	0	0	0	0	0	0	0	0
"9310"	599	343	134	54	24	6	2	1	0	0	0	0	0	0	0	0	0
"9311"	592	344	133	55	26	9	2	1	1	0	0	0	0	0	0	0	0
"9312"	588	336	157	52	21	6	2	0	1	0	0	0	0	0	0	0	0
"9313"	582	343	155	59	20	1	2	1	0	0	0	0	0	0	0	0	0
"9314"	599	328	140	57	29	7	2	0	1	0	0	0	0	0	0	0	0
"9315"	594	335	123	65	34	5	5	1	1	0	0	0	0	0	0	0	0
"9316"	552	361	154	56	23	10	3	3	1	0	0	0	0	0	0	0	0
"9317"	591	338	129	73	18	6	6	2	0	0	0	0	0	0	0	0	0
"9318"	590	348	155	45	16	6	2	1	0	0	0	0	0	0	0	0	0
"9319"	546	363	151	72	20	6	4	1	0	0	0	0	0	0	0	0	0
"9320"	602	321	153	57	18	4	5	3	0	0	0	0	0	0	0	0	0
"9321"	583	323	164	61	18	11	1	2	0	0	0	0	0	0	0	0	0
"9322"	578	361	132	59	16	11	5	0	0	0	1	0	0	0	0	0	0
"9323"	600	324	154	48	22	7	5	2	0	1	0	0	0	0	0	0	0
"9324"	583	337	161	45	20	9	5	1	2	0	0	0	0	0	0	0	0
"9325"	626	282	157	56	30	8	2	1	0	0	1	0	0	0	0	0	0
"9326"	596	325	143	60	24	8	5	2	0	0	0	0	0	0	0	0	0
"9327"	620	342	122	47	21	7	4	0	0	0	0	0	0	0	0	0	0
"9328"	579	340	142	64	27	6	3	2	0	0	0	0	0	0	0	0	0
"9329"	604	330	147	51	17	10	3	0	1	0	0	0	0	0	0	0	0
"9330"	576	350	144	60	18	10	3	2	0	0	0	0	0	0	0	0	0
"9331"	569	355	133	71	21	9	3	2	0	0	0	0	0	0	0	0	0
"9332"	573	365	127	61	26	6	3	1	1	0	0	0	0	0	0	0	0
"9333"	567	366	149	53	22	3	1	0	1	0	0	1	0	0	0	0	0
"9334"	600	317	159	54	19	8	5	1	0	0	0	0	0	0	0	0	0
"9335"	590	349	140	51	25	2	4	0	1	1	0	0	0	0	0	0	0
"9336"	622	311	137	59	23	5	3	2	1	0	0	0	0	0	0	0	0
"9337"	597	325	157	47	21	10	5	1	0	0	0	0	0	0	0	0	0
"9338"	580	330	154	64	18	10	4	0	3	0	0	0	0	0	0	0	0
"9339"	600	312	157	53	25	8	4	2	1	1	0	0	0	0	0	0	0
"9340"	605	322	132	60	27	13	3	1	0	0	0	0	0	0	0	0	0
"9341"	581	324	160	70	15	10	1	0	0	1	1	0	0	0	0	0	0
"9342"	616	325	146	49	16	6	4	0	1	0	0	0	0	0	0	0	0
"9343"	622	315	118	65	25	13	2	1	1	1	0	0	0	0	0	0	0
"9344"	613	322	138	56	23	5	2	3	0	1	0	0	0	0	0	0	0
"9345"	601	322	154	58	17	8	3	0	0	0	0	0	0	0	0	0	0
"9346"	629	320	126	54	22	6	4	2	0	0	0	0	0	0	0	0	0
"9347"	585	329	161	60	15	8	2	3	0	0	0	0	0	0	0	0	0
"9348"	591	344	137	55	23	9	3	0	1	0	0	0	0	0	0	0	0
"9349"	572	326	165	61	23	12	3	0	0	0	1	0	0	0	0	0	0
"9350"	586	335	146	61	23	9	3	0	0	0	0	0	0	0	0	0	0
"9351"	593	341	133	63	26	5	1	1	0	0	0	0	0	0	0	0	0
"9352"	579	343	152	49	27	10	1	1	0	1	0	0	0	0	0	0	0
"9353"	571	355	146	59	19	8	4	1	0	0	0	0	0	0	0	0	0
"9354"	599	327	138	68	19	8	3	0	1	0	0	0	0	0	0	0	0
"9355"	629	307	147	48	22	7	1	0	2	0	0	0	0	0	0	0	0
"9356"	612	310	155	49	20	7	6	3	0	1	0	0	0	0	0	0	0
"9357"	605	326	130	59	20	9	10	3	1	0	0	0	0	0	0	0	0
"9358"	607	325	137	61	18	8	4	2	0	0	0	1	0	0	0	0	0
"9359"	576	336	149	69	22	8	1	0	2	0	0	0	0	0	0	0	0
"9360"	612	318	126	57	37	10	3	0	0	0	0	0	0	0	0	0	0
"9361"	588	348	146	47	22	8	2	1	0	0	1	0	0	0	0	0	0
"9362"	572	358	137	60	20	12	2	1	1	0	0	0	0	0	0	0	0
"9363"	615	303	150	60	14	12	7	1	0	1	0	0	0	0	0	0	0
"9364"	586	311	171	60	22	8	4	0	1	0	0	0	0	0	0	0	0
"9365"	595	323	154	53	29	8	1	0	0	0	0	0	0	0	0	0	0
"9366"	578	356	147	50	20	9	2	0	0	0	0	1	0	0	0	0	0
"9367"	610	337	121	65	19	3	2	3	3	0	0	0	0	0	0	0	0
"9368"	614	337	129	54	20	7	1	1	0	0	0	0	0	0	0	0	0
"9369"	579	345	138	64	23	11	2	1	0	0	0	0	0	0	0	0	0
"9370"	588	331	150	63	16	10	4	0	1	0	0	0	0	0	0	0	0
"9371"	574	329	141	73	25	12	6	1	2	0	0	0	0	0	0	0	0
"9372"	629	303	138	59	27	6	1	0	0	0	0	0	0	0	0	0	0
"9373"	576	347	159	60	14	4	3	0	0	0	0	0	0	0	0	0	0
"9374"	613	320	143	54	15	11	1	6	0	0	0	0	0	0	0	0	0
"9375"	598	313	145	65	31	5	4	2	0	0	0	0	0	0	0	0	0
"9376"	620	309	141	54	27	6	6	0	0	0	0	0	0	0	0	0	0
"9377"	563	333	160	73	18	11	3	0	2	0	0	0	0	0	0	0	0
"9378"	610	315	143	63	23	6	1	1	1	0	0	0	0	0	0	0	0
"9379"	594	338	135	52	28	8	7	1	0	0	0	0	0	0	0	0	0
"9380"	604	325	142	53	26	10	1	1	0	0	1	0	0	0	0	0	0
"9381"	583	331	164	48	24	9	4	0	0	0	0	0	0	0	0	0	0
"9382"	582	343	155	42	21	12	3	4	1	0	0	0	0	0	0	0	0
"9383"	616	314	130	65	27	9	1	1	0	0	0	0	0	0	0	0	0
"9384"	587	337	158	52	18	7	3	1	0	0	0	0	0	0	0	0	0
"9385"	608	332	139	63	13	5	1	0	2	0	0	0	0	0	0	0	0
"9386"	568	331	157	68	27	7	4	1	0	0	0	0	0	0	0	0	0
"9387"	578	339	150	65	18	8	3	0	1	0	1	0	0	0	0	0	0
"9388"	588	320	160	58	24	10	2	1	0	0	0	0	0	0	0	0	0
"9389"	593	334	154	45	24	9	2	1	0	0	1	0	0	0	0	0	0
"9390"	577	334	163	54	21	9	2	1	0	2	0	0	0	0	0	0	0
"9391"	618	315	156	40	24	7	2	1	0	0	0	0	0	0	0	0	0
"9392"	602	340	129	62	13	9	6	2	0	0	0	0	0	0	0	0	0
"9393"	603	314	145	68	18	11	4	0	0	0	0	0	0	0	0	0	0
"9394"	598	315	148	68	24	5	3	1	1	0	0	0	0	0	0	0	0
"9395"	604	308	145	61	31	9	3	1	1	0	0	0	0	0	0	0	0
"9396"	587	343	149	50	19	6	4	3	1	1	0	0	0	0	0	0	0
"9397"	600	321	159	48	22	10	1	0	0	2	0	0	0	0	0	0	0
"9398"	583	344	138	63	22	7	3	1	1	1	0	0	0	0	0	0	0
"9399"	584	331	159	53	27	5	2	1	0	0	1	0	0	0	0	0	0
"9400"	582	313	170	55	28	9	2	3	0	1	0	0	0	0	0	0	0
"9401"	595	355	132	54	18	7	2	0	0	0	0	0	0	0	0	0	0
"9402"	589	330	141	70	21	4	6	1	0	1	0	0	0	0	0	0	0
"9403"	598	327	150	62	19	4	1	1	0	1	0	0	0	0	0	0	0
"9404"	591	332	144	56	22	10	4	2	1	0	0	0	1	0	0	0	0
"9405"	599	343	132	53	20	6	6	4	0	0	0	0	0	0	0	0	0
"9406"	577	340	150	55	23	12	4	2	0	0	0	0	0	0	0	0	0
"9407"	572	346	144	59	24	10	5	2	1	0	0	0	0	0	0	0	0
"9408"	607	304	153	63	26	5	3	1	1	0	0	0	0	0	0	0	0
"9409"	599	331	154	50	19	8	1	0	0	1	0	0	0	0	0	0	0
"9410"	593	359	124	55	20	8	2	1	1	0	0	0	0	0	0	0	0
"9411"	586	356	137	49	20	9	6	0	0	0	0	0	0	0	0	0	0
"9412"	574	342	159	50	23	9	4	1	1	0	0	0	0	0	0	0	0
"9413"	583	333	155	53	24	8	4	3	0	0	0	0	0	0	0	0	0
"9414"	603	339	141	53	14	8	2	1	2	0	0	0	0	0	0	0	0
"9415"	593	329	141	60	26	5	6	3	0	0	0	0	0	0	0	0	0
"9416"	594	338	152	48	18	7	4	1	1	0	0	0	0	0	0	0	0
"9417"	611	328	138	52	20	10	3	1	0	0	0	0	0	0	0	0	0
"9418"	582	343	147	56	22	8	4	0	1	0	0	0	0	0	0	0	0
"9419"	602	331	143	52	24	6	3	2	0	0	0	0	0	0	0	0	0
"9420"	596	352	133	52	22	4	3	1	0	0	0	0	0	0	0	0	0
"9421"	586	343	141	51	25	9	5	3	0	0	0	0	0	0	0	0	0
"9422"	598	336	140	57	16	12	2	1	0	1	0	0	0	0	0	0	0
"9423"	574	358	129	69	14	14	4	1	0	0	0	0	0	0	0	0	0
